key_code,key_code2,directory1,directory2,pref,city,kv_img,kv_cth_pc,kv_cth_sp,kv_notice_txt,kvbn1_img_pc,kvbn1_img_sp,kvbn1_alt,kvbn1_url,kvbn1_blank,cover_ratio,attention1_title,attention1_url,attention2_title,attention2_url,attention3_title,attention3_url,attention4_title,attention4_url,attention5_title,attention5_url,area_map,os_video,os_live,os_game,os_music,os_dl,os_ul,os_utilization,os_out-of-range,os_consistent-quality,search_city,x_account,x_bn_pc,x_bn_sp,bn1_img_pc,bn1_img_sp,bn1_alt,bn1_url,bn1_blank,bn2_img_pc,bn2_img_sp,bn2_alt,bn2_url,bn2_blank,us_title,us_ratio,us_voice ,uv1_img,uv1_title,uv1_url,uv2_img,uv2_title,uv2_url,uv3_img,uv3_title,uv3_url,q1_n,q1_img_pc,q1_img_sp,q1_percentage,q1_disclaimer,q2_n,q2_img_pc,q2_img_sp,q2_percentage,q2_disclaimer,q_prefecture
ishikawa_17201,ishikawa_kanazawa,ishikawa,17201,石川県,金沢市,kv_17201.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.99%,令和6年1月23日からの大雪等による災害に伴う支援措置について,https://network.mobile.rakuten.co.jp/information/news/other/2597/?l-id=area_city_ishikawa_17201_attention1,令和6年能登半島地震による通信ネットワークの応急復旧について,https://network.mobile.rakuten.co.jp/information/news/other/2589/?l-id=area_city_ishikawa_17201_attention2,（更新）令和6年能登半島地震による災害に伴う支援措置について,https://network.mobile.rakuten.co.jp/information/news/other/2569/?l-id=area_city_ishikawa_17201_attention3,【災害影響】令和6年能登半島地震の影響により、一部のお客様において通信サービスがご利用できない、またはご利用しづらい状況について,https://network.mobile.rakuten.co.jp/information/failure/2563/?l-id=area_prefecture_ishikawa_attention3,,,map_17201.png,1,,1,,1,1,,1,1,金沢市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,194,q_img_1_pc.png,q_img_1_sp.png,87,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,239,q_img_2_pc.png,q_img_2_sp.png,86,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
fukui_pref,fukui_pref,fukui,,福井県,,kv_fukui.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.66%,令和6年能登半島地震による災害に伴う支援措置について,https://network.mobile.rakuten.co.jp/information/news/other/2569/?l-id=area_prefecture_fukui_attention1,,,,,,,,,fukui_map.png?231122,,,1,1,,,1,1,1,,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,uv1_fukui.jpg,福井県でしっかりつながる！通信速度や安定性を気にして避けてたらもったいない,https://network.mobile.rakuten.co.jp/uservoice/56/,,,,,,,248,q_img_2_pc.png,q_img_2_sp.png,83,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,248,q_img_3_pc.png,q_img_3_sp.png,85,※楽天モバイル利用者が「是非使い続けたい」「使い続けたい」「どちらかといえば使い続けたい」と回答した割合,
fukui_18201,fukui_fukui,fukui,18201,福井県,福井市,kv_18201.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.69%,令和6年能登半島地震による災害に伴う支援措置について,https://network.mobile.rakuten.co.jp/information/news/other/2569/?l-id=area_city_fukui_18201_attention1,,,,,,,,,map_18201.png,1,,1,,,1,1,,1,福井市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,248,q_img_2_pc.png,q_img_2_sp.png,83,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,248,q_img_3_pc.png,q_img_3_sp.png,85,※楽天モバイル利用者が「是非使い続けたい」「使い続けたい」「どちらかといえば使い続けたい」と回答した割合,1
gifu_pref,gifu_pref,gifu,,岐阜県,,kv_gifu.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.81%,,,,,,,,,,,gifu_map.png?231122,1,1,,,,1,,,,,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,uv1_gifu.jpg,iPhone 14がおトクに購入できました！楽天経済圏も便利です,https://network.mobile.rakuten.co.jp/uservoice/46/,,,,,,,526,q_img_1_pc.png,q_img_1_sp.png,81,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
gifu_21201,gifu_gifu,gifu,21201,岐阜県,岐阜市,kv_21201.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_21201.png,1,,1,,1,1,,1,1,岐阜市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,115,q_img_1_pc.png,q_img_1_sp.png,80,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,133,q_img_2_pc.png,q_img_2_sp.png,80,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
shizuoka_pref,shizuoka_pref,shizuoka,,静岡県,,kv_shizuoka.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.90%,,,,,,,,,,,shizuoka_map.png?231122,1,1,,,,1,,,,,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,503,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,80,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
shizuoka_22210,shizuoka_fuji,shizuoka,22210,静岡県,富士市,kv_22210.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.94%,,,,,,,,,,,map_22210.png,1,,,,,1,,,1,富士市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,503,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,80,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
shizuoka_22203,shizuoka_numazu,shizuoka,22203,静岡県,沼津市,kv_22203.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.99%,,,,,,,,,,,map_22203.png,1,,1,,1,1,1,,1,沼津市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,503,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,80,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
shizuoka_22131,shizuoka_hamamatsu,shizuoka,22131,静岡県,浜松市,kv_22131.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.92%,,,,,,,,,,,map_22131.png,1,,1,,,1,1,,1,浜松市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,137,q_img_1_pc.png,q_img_1_sp.png,84,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,170,q_img_2_pc.png,q_img_2_sp.png,80,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
shizuoka_22101,shizuoka_shizuoka,shizuoka,22101,静岡県,静岡市,kv_22101.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.86%,,,,,,,,,,,map_22101.png,,,1,,1,1,1,,1,静岡市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,503,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,600,q_img_2_pc.png,q_img_2_sp.png,80,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
aichi_pref,aichi_pref,aichi,,愛知県,,kv_aichi.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.97%,,,,,,,,,,,aichi_map.png?231122,1,1,,,,1,1,,,,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,uv1_aichi.jpg,分かりやすい料金プランが家族に好評！最新iPhoneもおトクに購入,https://network.mobile.rakuten.co.jp/uservoice/19/,uv2_aichi.jpg,海外で月をまたぐと4GBも無料で使える！手軽で便利な海外ローミング,https://network.mobile.rakuten.co.jp/uservoice/57/,uv3_aichi.jpg,2GB無料の海外ローミングがフランスで活躍！,https://network.mobile.rakuten.co.jp/uservoice/58/,1034,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,1200,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,
aichi_23211,aichi_toyota,aichi,23211,愛知県,豊田市,kv_23211.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.92%,,,,,,,,,,,map_23211.png,1,,1,,,1,1,1,1,豊田市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,1034,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,1200,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
aichi_23206,aichi_kasugai,aichi,23206,愛知県,春日井市,kv_23206.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_23206.png,1,,1,,1,1,1,1,1,春日井市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,1034,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,1200,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
aichi_23203,aichi_ichinomiya,aichi,23203,愛知県,一宮市,kv_23203.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,100.00%,,,,,,,,,,,map_23203.png,1,,1,,,1,,1,1,一宮市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,1034,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,1200,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
aichi_23202,aichi_okazaki,aichi,23202,愛知県,岡崎市,kv_23202.jpg,catch-pc.png?231212,catch-sp.png?231212,※1 2023年9月時点。人口カバー率は、国勢調査に用いられる約500m区画において、50%以上の場所で通信可能なエリアを基に算出,,,,,,99.92%,,,,,,,,,,,map_23202.png,1,,,,,1,1,1,,岡崎市,RM__TokaiHoku,bnr-twitter-tokai-pc.png,bnr-twitter-tokai-sp.png,,,,,,,,,,,,,,,,,,,,,,,1034,q_img_1_pc.png,q_img_1_sp.png,82,※楽天モバイルユーザーのうち楽天モバイルメイン利用者が「絶対に乗り換えてよかったと思う」「乗り換えてよかったと思う」「どちらかといえば乗り換えてよかったと思う」と回答した割合,1200,q_img_2_pc.png,q_img_2_sp.png,82,※楽天モバイル利用者が「毎月の支出を節約できる」に対して「とてもそう思う」「そう思う」「どちらかといえばそう思う」と回答した割合,1
